wavelength_nm,irradiance
774.47,4.06751000E+14
774.48,3.86005000E+14
774.49,3.83116000E+14
774.50,3.99551000E+14
774.51,4.24601000E+14
774.52,4.46261000E+14
774.53,4.59967000E+14
774.54,4.67454000E+14
774.55,4.71667000E+14
774.56,4.74196000E+14
774.57,4.75549000E+14
774.58,4.76069000E+14
774.59,4.76268000E+14
774.60,4.76588000E+14
774.61,4.77126000E+14
774.62,4.77722000E+14
774.63,4.78242000E+14
774.64,4.78682000E+14
774.65,4.79076000E+14
774.66,4.79400000E+14
774.67,4.79572000E+14
774.68,4.79517000E+14
774.69,4.79232000E+14
774.70,4.78783000E+14
774.71,4.78171000E+14
774.72,4.77065000E+14
774.73,4.74549000E+14
774.74,4.69518000E+14
774.75,4.62398000E+14
774.76,4.56574000E+14
774.77,4.56149000E+14
774.78,4.61452000E+14
774.79,4.68673000E+14
774.80,4.74171000E+14
774.81,4.77149000E+14
774.82,4.78378000E+14
774.83,4.78197000E+14
774.84,4.75990000E+14
774.85,4.71075000E+14
774.86,4.64520000E+14
774.87,4.59903000E+14
774.88,4.60576000E+14
774.89,4.65977000E+14
774.90,4.72325000E+14
774.91,4.76660000E+14
774.92,4.78662000E+14
774.93,4.79293000E+14
774.94,4.79289000E+14
774.95,4.78929000E+14
774.96,4.78398000E+14
774.97,4.77918000E+14
774.98,4.77365000E+14
774.99,4.75478000E+14
775.00,4.68964000E+14
775.01,4.52797000E+14
775.02,4.24591000E+14
775.03,3.92276000E+14
775.04,3.73841000E+14
775.05,3.81269000E+14
775.06,4.05470000E+14
775.07,4.23648000E+14
775.08,4.20685000E+14
775.09,4.01670000E+14
775.10,3.86703000E+14
775.11,3.92410000E+14
775.12,4.16817000E+14
775.13,4.44537000E+14
775.14,4.63688000E+14
775.15,4.72933000E+14
775.16,4.76244000E+14
775.17,4.77101000E+14
775.18,4.77135000E+14
775.19,4.76942000E+14
775.20,4.76823000E+14
775.21,4.77003000E+14
775.22,4.77522000E+14
775.23,4.78199000E+14
775.24,4.78800000E+14
775.25,4.79197000E+14
775.26,4.79340000E+14
775.27,4.78967000E+14
775.28,4.77095000E+14
775.29,4.71602000E+14
775.30,4.60305000E+14
775.31,4.44641000E+14
775.32,4.32192000E+14
775.33,4.31536000E+14
775.34,4.43094000E+14
775.35,4.58709000E+14
775.36,4.70518000E+14
775.37,4.76628000E+14
775.38,4.79003000E+14
775.39,4.79742000E+14
775.40,4.79856000E+14
775.41,4.79644000E+14
775.42,4.79197000E+14
775.43,4.78666000E+14
775.44,4.78292000E+14
775.45,4.78229000E+14
775.46,4.78434000E+14
775.47,4.78750000E+14
775.48,4.79012000E+14
775.49,4.79085000E+14
775.50,4.78871000E+14
775.51,4.78325000E+14
775.52,4.77524000E+14
775.53,4.76738000E+14
775.54,4.76321000E+14
775.55,4.76407000E+14
775.56,4.76768000E+14
775.57,4.77060000E+14
775.58,4.77152000E+14
775.59,4.77196000E+14
775.60,4.77388000E+14
775.61,4.77744000E+14
775.62,4.78097000E+14
775.63,4.78278000E+14
775.64,4.78237000E+14
775.65,4.78044000E+14
775.66,4.77834000E+14
775.67,4.77710000E+14
775.68,4.77611000E+14
775.69,4.77295000E+14
775.70,4.76499000E+14
775.71,4.75145000E+14
775.72,4.73454000E+14
775.73,4.71910000E+14
775.74,4.71036000E+14
775.75,4.71047000E+14
775.76,4.71750000E+14
775.77,4.72829000E+14
775.78,4.74077000E+14
775.79,4.75308000E+14
775.80,4.76318000E+14
775.81,4.77013000E+14
775.82,4.77469000E+14
775.83,4.77810000E+14
775.84,4.78087000E+14
775.85,4.78266000E+14
775.86,4.78328000E+14
775.87,4.78336000E+14
775.88,4.78377000E+14
775.89,4.78475000E+14
775.90,4.78593000E+14
775.91,4.78721000E+14
775.92,4.78861000E+14
775.93,4.78967000E+14
775.94,4.78950000E+14
775.95,4.78774000E+14
775.96,4.78520000E+14
775.97,4.78331000E+14
775.98,4.78279000E+14
775.99,4.78298000E+14
776.00,4.78254000E+14
776.01,4.78094000E+14
776.02,4.77913000E+14
776.03,4.77848000E+14
776.04,4.77918000E+14
776.05,4.78001000E+14
776.06,4.77945000E+14
776.07,4.77655000E+14
776.08,4.77139000E+14
776.09,4.76482000E+14
776.10,4.75668000E+14
776.11,4.74390000E+14
776.12,4.72212000E+14
776.13,4.69180000E+14
776.14,4.66257000E+14
776.15,4.64772000E+14
776.16,4.65303000E+14
776.17,4.67283000E+14
776.18,4.69680000E+14
776.19,4.71749000E+14
776.20,4.73190000E+14
776.21,4.73960000E+14
776.22,4.74088000E+14
776.23,4.73497000E+14
776.24,4.71862000E+14
776.25,4.68755000E+14
776.26,4.64367000E+14
776.27,4.60305000E+14
776.28,4.58991000E+14
776.29,4.61409000E+14
776.30,4.65941000E+14
776.31,4.70095000E+14
776.32,4.72727000E+14
776.33,4.74165000E+14
776.34,4.75065000E+14
776.35,4.75749000E+14
776.36,4.76284000E+14
776.37,4.76717000E+14
776.38,4.77132000E+14
776.39,4.77536000E+14
776.40,4.77856000E+14
776.41,4.78065000E+14
776.42,4.78226000E+14
776.43,4.78399000E+14
776.44,4.78562000E+14
776.45,4.78658000E+14
776.46,4.78682000E+14
776.47,4.78677000E+14
776.48,4.78673000E+14
776.49,4.78635000E+14
776.50,4.78507000E+14
776.51,4.78298000E+14
776.52,4.78087000E+14
776.53,4.77944000E+14
776.54,4.77886000E+14
776.55,4.77920000E+14
776.56,4.78036000E+14
776.57,4.78178000E+14
776.58,4.78269000E+14
776.59,4.78279000E+14
776.60,4.78259000E+14
776.61,4.78269000E+14
776.62,4.78262000E+14
776.63,4.78020000E+14
776.64,4.77256000E+14
776.65,4.75851000E+14
776.66,4.74118000E+14
776.67,4.72825000E+14
776.68,4.72761000E+14
776.69,4.74017000E+14
776.70,4.75783000E+14
776.71,4.77050000E+14
776.72,4.77397000E+14
776.73,4.77091000E+14
776.74,4.76668000E+14
776.75,4.76505000E+14
776.76,4.76673000E+14
776.77,4.77033000E+14
776.78,4.77400000E+14
776.79,4.77703000E+14
776.80,4.78006000E+14
776.81,4.78338000E+14
776.82,4.78606000E+14
776.83,4.78729000E+14
776.84,4.78728000E+14
776.85,4.78654000E+14
776.86,4.78523000E+14
776.87,4.78381000E+14
776.88,4.78337000E+14
776.89,4.78462000E+14
776.90,4.78692000E+14
776.91,4.78891000E+14
776.92,4.78954000E+14
776.93,4.78836000E+14
776.94,4.78563000E+14
776.95,4.78271000E+14
776.96,4.78157000E+14
776.97,4.78300000E+14
776.98,4.78578000E+14
776.99,4.78790000E+14
777.00,4.78820000E+14
777.01,4.78655000E+14
777.02,4.78338000E+14
777.03,4.77965000E+14
777.04,4.77680000E+14
777.05,4.77588000E+14
777.06,4.77692000E+14
777.07,4.77928000E+14
777.08,4.78226000E+14
777.09,4.78493000E+14
777.10,4.78625000E+14
777.11,4.78588000E+14
777.12,4.78485000E+14
777.13,4.78448000E+14
777.14,4.78464000E+14
777.15,4.78378000E+14
777.16,4.78148000E+14
777.17,4.77969000E+14
777.18,4.78054000E+14
777.19,4.78358000E+14
777.20,4.78628000E+14
777.21,4.78660000E+14
777.22,4.78449000E+14
777.23,4.78160000E+14
777.24,4.78007000E+14
777.25,4.78081000E+14
777.26,4.78245000E+14
777.27,4.78279000E+14
777.28,4.78125000E+14
777.29,4.77936000E+14
777.30,4.77870000E+14
777.31,4.77919000E+14
777.32,4.77942000E+14
777.33,4.77803000E+14
777.34,4.77387000E+14
777.35,4.76394000E+14
777.36,4.73835000E+14
777.37,4.67531000E+14
777.38,4.54836000E+14
777.39,4.35854000E+14
777.40,4.17076000E+14
777.41,4.09148000E+14
777.42,4.17541000E+14
777.43,4.36639000E+14
777.44,4.55498000E+14
777.45,4.67471000E+14
777.46,4.72671000E+14
777.47,4.74186000E+14
777.48,4.74533000E+14
777.49,4.74766000E+14
777.50,4.75104000E+14
777.51,4.75615000E+14
777.52,4.76315000E+14
777.53,4.77047000E+14
777.54,4.77578000E+14
777.55,4.77821000E+14
777.56,4.77796000E+14
777.57,4.77355000E+14
777.58,4.75769000E+14
777.59,4.71298000E+14
777.60,4.61465000E+14
777.61,4.45479000E+14
777.62,4.27905000E+14
777.63,4.18137000E+14
777.64,4.22709000E+14
777.65,4.38491000E+14
777.66,4.56012000E+14
777.67,4.68290000E+14
777.68,4.74363000E+14
777.69,4.76390000E+14
777.70,4.76135000E+14
777.71,4.73579000E+14
777.72,4.67132000E+14
777.73,4.55537000E+14
777.74,4.41252000E+14
777.75,4.31412000E+14
777.76,4.32553000E+14
777.77,4.43891000E+14
777.78,4.58179000E+14
777.79,4.68934000E+14
777.80,4.74634000E+14
777.81,4.76965000E+14
777.82,4.77784000E+14
777.83,4.78018000E+14
777.84,4.77951000E+14
777.85,4.77659000E+14
777.86,4.77210000E+14
777.87,4.76722000E+14
777.88,4.76349000E+14
777.89,4.76149000E+14
777.90,4.75971000E+14
777.91,4.75638000E+14
777.92,4.75270000E+14
777.93,4.75203000E+14
777.94,4.75561000E+14
777.95,4.76102000E+14
777.96,4.76538000E+14
777.97,4.76789000E+14
777.98,4.76869000E+14
777.99,4.76772000E+14
778.00,4.76600000E+14
