wavelength_nm,irradiance
774.44,4.63826000E+14
774.45,4.51652000E+14
774.46,4.30863000E+14
774.47,4.04578000E+14
774.48,3.83921000E+14
774.49,3.81039000E+14
774.50,3.97395000E+14
774.51,4.22328000E+14
774.52,4.43886000E+14
774.53,4.57525000E+14
774.54,4.64974000E+14
774.55,4.69164000E+14
774.56,4.71677000E+14
774.57,4.73017000E+14
774.58,4.73529000E+14
774.59,4.73722000E+14
774.60,4.74035000E+14
774.61,4.74566000E+14
774.62,4.75154000E+14
774.63,4.75667000E+14
774.64,4.76100000E+14
774.65,4.76487000E+14
774.66,4.76805000E+14
774.67,4.76971000E+14
774.68,4.76910000E+14
774.69,4.76621000E+14
774.70,4.76169000E+14
774.71,4.75555000E+14
774.72,4.74449000E+14
774.73,4.71940000E+14
774.74,4.66928000E+14
774.75,4.59837000E+14
774.76,4.54036000E+14
774.77,4.53608000E+14
774.78,4.58880000E+14
774.79,4.66061000E+14
774.80,4.71527000E+14
774.81,4.74485000E+14
774.82,4.75703000E+14
774.83,4.75518000E+14
774.84,4.73318000E+14
774.85,4.68421000E+14
774.86,4.61893000E+14
774.87,4.57294000E+14
774.88,4.57959000E+14
774.89,4.63328000E+14
774.90,4.69639000E+14
774.91,4.73947000E+14
774.92,4.75935000E+14
774.93,4.76558000E+14
774.94,4.76549000E+14
774.95,4.76186000E+14
774.96,4.75653000E+14
774.97,4.75170000E+14
774.98,4.74615000E+14
774.99,4.72731000E+14
775.00,4.66245000E+14
775.01,4.50154000E+14
775.02,4.22084000E+14
775.03,3.89927000E+14
775.04,3.71580000E+14
775.05,3.78966000E+14
775.06,4.03040000E+14
775.07,4.21123000E+14
775.08,4.18171000E+14
775.09,3.99249000E+14
775.10,3.84353000E+14
775.11,3.90026000E+14
775.12,4.14303000E+14
775.13,4.41876000E+14
775.14,4.60924000E+14
775.15,4.70117000E+14
775.16,4.73407000E+14
775.17,4.74254000E+14
775.18,4.74283000E+14
775.19,4.74085000E+14
775.20,4.73962000E+14
775.21,4.74135000E+14
775.22,4.74646000E+14
775.23,4.75314000E+14
775.24,4.75906000E+14
775.25,4.76297000E+14
775.26,4.76434000E+14
775.27,4.76059000E+14
775.28,4.74192000E+14
775.29,4.68724000E+14
775.30,4.57481000E+14
775.31,4.41895000E+14
775.32,4.29507000E+14
775.33,4.28848000E+14
775.34,4.40339000E+14
775.35,4.55866000E+14
775.36,4.67607000E+14
775.37,4.73680000E+14
775.38,4.76037000E+14
775.39,4.76768000E+14
775.40,4.76877000E+14
775.41,4.76660000E+14
775.42,4.76209000E+14
775.43,4.75676000E+14
775.44,4.75299000E+14
775.45,4.75231000E+14
775.46,4.75430000E+14
775.47,4.75739000E+14
775.48,4.75995000E+14
775.49,4.76063000E+14
775.50,4.75845000E+14
775.51,4.75297000E+14
775.52,4.74494000E+14
775.53,4.73707000E+14
775.54,4.73287000E+14
775.55,4.73367000E+14
775.56,4.73721000E+14
775.57,4.74006000E+14
775.58,4.74094000E+14
775.59,4.74132000E+14
775.60,4.74319000E+14
775.61,4.74668000E+14
775.62,4.75013000E+14
775.63,4.75188000E+14
775.64,4.75141000E+14
775.65,4.74944000E+14
775.66,4.74730000E+14
775.67,4.74602000E+14
775.68,4.74498000E+14
775.69,4.74180000E+14
775.70,4.73383000E+14
775.71,4.72032000E+14
775.72,4.70346000E+14
775.73,4.68805000E+14
775.74,4.67929000E+14
775.75,4.67935000E+14
775.76,4.68629000E+14
775.77,4.69697000E+14
775.78,4.70932000E+14
775.79,4.72152000E+14
775.80,4.73151000E+14
775.81,4.73838000E+14
775.82,4.74286000E+14
775.83,4.74620000E+14
775.84,4.74889000E+14
775.85,4.75062000E+14
775.86,4.75118000E+14
775.87,4.75120000E+14
775.88,4.75157000E+14
775.89,4.75249000E+14
775.90,4.75362000E+14
775.91,4.75484000E+14
775.92,4.75618000E+14
775.93,4.75719000E+14
775.94,4.75696000E+14
775.95,4.75516000E+14
775.96,4.75258000E+14
775.97,4.75064000E+14
775.98,4.75008000E+14
775.99,4.75022000E+14
776.00,4.74973000E+14
776.01,4.74809000E+14
776.02,4.74625000E+14
776.03,4.74555000E+14
776.04,4.74619000E+14
776.05,4.74696000E+14
776.06,4.74634000E+14
776.07,4.74340000E+14
776.08,4.73823000E+14
776.09,4.73165000E+14
776.10,4.72351000E+14
776.11,4.71076000E+14
776.12,4.68906000E+14
776.13,4.65889000E+14
776.14,4.62978000E+14
776.15,4.61497000E+14
776.16,4.62019000E+14
776.17,4.63981000E+14
776.18,4.66358000E+14
776.19,4.68410000E+14
776.20,4.69837000E+14
776.21,4.70597000E+14
776.22,4.70720000E+14
776.23,4.70128000E+14
776.24,4.68497000E+14
776.25,4.65406000E+14
776.26,4.61039000E+14
776.27,4.56997000E+14
776.28,4.55686000E+14
776.29,4.58083000E+14
776.30,4.62582000E+14
776.31,4.66705000E+14
776.32,4.69316000E+14
776.33,4.70741000E+14
776.34,4.71629000E+14
776.35,4.72304000E+14
776.36,4.72830000E+14
776.37,4.73255000E+14
776.38,4.73661000E+14
776.39,4.74058000E+14
776.40,4.74371000E+14
776.41,4.74574000E+14
776.42,4.74729000E+14
776.43,4.74896000E+14
776.44,4.75053000E+14
776.45,4.75143000E+14
776.46,4.75161000E+14
776.47,4.75151000E+14
776.48,4.75141000E+14
776.49,4.75098000E+14
776.50,4.74966000E+14
776.51,4.74753000E+14
776.52,4.74539000E+14
776.53,4.74391000E+14
776.54,4.74329000E+14
776.55,4.74358000E+14
776.56,4.74468000E+14
776.57,4.74604000E+14
776.58,4.74689000E+14
776.59,4.74693000E+14
776.60,4.74668000E+14
776.61,4.74673000E+14
776.62,4.74660000E+14
776.63,4.74416000E+14
776.64,4.73652000E+14
776.65,4.72251000E+14
776.66,4.70525000E+14
776.67,4.69235000E+14
776.68,4.69166000E+14
776.69,4.70408000E+14
776.70,4.72157000E+14
776.71,4.73411000E+14
776.72,4.73751000E+14
776.73,4.73441000E+14
776.74,4.73016000E+14
776.75,4.72849000E+14
776.76,4.73012000E+14
776.77,4.73364000E+14
776.78,4.73723000E+14
776.79,4.74018000E+14
776.80,4.74314000E+14
776.81,4.74638000E+14
776.82,4.74899000E+14
776.83,4.75016000E+14
776.84,4.75011000E+14
776.85,4.74933000E+14
776.86,4.74798000E+14
776.87,4.74651000E+14
776.88,4.74603000E+14
776.89,4.74721000E+14
776.90,4.74944000E+14
776.91,4.75136000E+14
776.92,4.75194000E+14
776.93,4.75071000E+14
776.94,4.74795000E+14
776.95,4.74500000E+14
776.96,4.74382000E+14
776.97,4.74519000E+14
776.98,4.74790000E+14
776.99,4.74996000E+14
777.00,4.75020000E+14
777.01,4.74850000E+14
777.02,4.74530000E+14
777.03,4.74154000E+14
777.04,4.73866000E+14
777.05,4.73771000E+14
777.06,4.73869000E+14
777.07,4.74098000E+14
777.08,4.74389000E+14
777.09,4.74649000E+14
777.10,4.74774000E+14
777.11,4.74733000E+14
777.12,4.74624000E+14
777.13,4.74583000E+14
777.14,4.74593000E+14
777.15,4.74503000E+14
777.16,4.74270000E+14
777.17,4.74088000E+14
777.18,4.74167000E+14
777.19,4.74463000E+14
777.20,4.74726000E+14
777.21,4.74753000E+14
777.22,4.74537000E+14
777.23,4.74245000E+14
777.24,4.74089000E+14
777.25,4.74157000E+14
777.26,4.74315000E+14
777.27,4.74344000E+14
777.28,4.74186000E+14
777.29,4.73993000E+14
777.30,4.73923000E+14
777.31,4.73966000E+14
777.32,4.73983000E+14
777.33,4.73839000E+14
777.34,4.73421000E+14
777.35,4.72431000E+14
777.36,4.69885000E+14
777.37,4.63623000E+14
777.38,4.51017000E+14
777.39,4.32171000E+14
777.40,4.13527000E+14
777.41,4.05653000E+14
777.42,4.13979000E+14
777.43,4.32929000E+14
777.44,4.51643000E+14
777.45,4.63522000E+14
777.46,4.68679000E+14
777.47,4.70178000E+14
777.48,4.70517000E+14
777.49,4.70743000E+14
777.50,4.71075000E+14
777.51,4.71576000E+14
777.52,4.72266000E+14
777.53,4.72986000E+14
777.54,4.73508000E+14
777.55,4.73743000E+14
777.56,4.73714000E+14
777.57,4.73271000E+14
777.58,4.71693000E+14
777.59,4.67251000E+14
777.60,4.57488000E+14
777.61,4.41619000E+14
777.62,4.24174000E+14
777.63,4.14475000E+14
777.64,4.19007000E+14
777.65,4.34663000E+14
777.66,4.52045000E+14
777.67,4.64224000E+14
777.68,4.70246000E+14
777.69,4.72252000E+14
777.70,4.71995000E+14
777.71,4.69454000E+14
777.72,4.63051000E+14
777.73,4.51541000E+14
777.74,4.37361000E+14
777.75,4.27591000E+14
777.76,4.28718000E+14
777.77,4.39963000E+14
777.78,4.54136000E+14
777.79,4.64803000E+14
777.80,4.70454000E+14
777.81,4.72762000E+14
777.82,4.73569000E+14
777.83,4.73796000E+14
777.84,4.73724000E+14
777.85,4.73429000E+14
777.86,4.72978000E+14
777.87,4.72489000E+14
777.88,4.72114000E+14
777.89,4.71911000E+14
777.90,4.71730000E+14
777.91,4.71394000E+14
777.92,4.71024000E+14
777.93,4.70952000E+14
777.94,4.71302000E+14
777.95,4.71833000E+14
777.96,4.72260000E+14
777.97,4.72504000E+14
777.98,4.72579000E+14
777.99,4.72477000E+14
778.00,4.72302000E+14
